问 句	标 准 答 案	学 生 答 案	得分
简 述 R B B 的 主 要 技 术 。	R B B 有 如 下 三 种 主 要 的 技 术 ： 基 于 电 信 网 络 的 数 字 用 户 线 路 ； 在 有 线 电 视 网 上 传 输 宽 带 数 据 ； 计 算 机 网 络 。	R B B 的 技 术 ： 基 于 电 信 网 络 的 数 字 用 户 线 路 ； 在 有 线 电 视 网 上 传 输 宽 带 数 据 ； 计 算 机 网 络 。	10.0
简 述 R B B 的 主 要 技 术 。	R B B 有 如 下 三 种 主 要 的 技 术 ： 基 于 电 信 网 络 的 数 字 用 户 线 路 ； 在 有 线 电 视 网 上 传 输 宽 带 数 据 ； 计 算 机 网 络 。	基 于 电 信 网 络 的 数 字 用 户 线 路 ； 在 数 据 链 路 上 传 输 比 特 流 ； 高 速 以 太 网 。	3.0
宽 带 网 络 的 基 本 技 术 是 什 么 ？	宽 带 网 络 的 三 类 基 本 技 术 ： 传 输 技 术 、 交 换 技 术 、 接 入 技 术 。	宽 带 网 络 的 基 本 技 术 ： 传 输 技 术 、 交 换 技 术 、 接 入 技 术 。	10.0
宽 带 网 络 的 基 本 技 术 是 什 么 ？	宽 带 网 络 的 三 类 基 本 技 术 ： 传 输 技 术 、 交 换 技 术 、 接 入 技 术 。	接 入 技 术 、 交 换 技 术 、 传 输 技 术 。	10.0
简 述 光 纤 通 信 系 统 的 组 成 。	光 纤 通 信 系 统 的 组 成 如 下 ： 电 发 射 端 机 、 光 发 射 端 机 、 光 纤 、 中 继 放 大 器 、 光 接 收 端 机 。	光 纤 通 信 系 统 的 组 成 ： 电 发 射 端 机 、 光 发 射 端 机 、 光 纤 、 中 继 放 大 器 、 光 接 收 端 机 。	10.0
简 述 光 纤 通 信 系 统 的 组 成 。	光 纤 通 信 系 统 的 组 成 如 下 ： 电 发 射 端 机 、 光 发 射 端 机 、 光 纤 、 中 继 放 大 器 、 光 接 收 端 机 。	数 字 交 叉 连 接 设 备 、 分 插 复 用 器 、 光 纤 、 终 端 复 用 器 、 电 接 收 端 机 。	2.0
X . 2 5 协 议 使 用 哪 些 技 术 ？	X . 2 5 协 议 使 用 如 下 四 种 技 术 ： 虚 电 路 技 术 、 多 路 复 用 技 术 、 差 错 控 制 技 术 、 流 量 控 制 技 术 。	X . 2 5 协 议 使 用 如 下 四 种 技 术 ： 虚 电 路 技 术 、 多 路 复 用 技 术 、 差 错 控 制 技 术 、 流 量 控 制 技 术 。	10.0
X . 2 5 协 议 使 用 哪 些 技 术 ？	X . 2 5 协 议 使 用 如 下 四 种 技 术 ： 虚 电 路 技 术 、 多 路 复 用 技 术 、 差 错 控 制 技 术 、 流 量 控 制 技 术 。	X . 2 5 协 议 使 用 如 下 四 种 技 术 ： 虚 电 路 技 术 、 多 路 复 用 技 术 、 差 错 控 制 技 术 、 流 量 控 制 技 术 。	10.0
帧 中 继 有 哪 些 组 成 部 分 ？	帧 中 继 的 五 大 组 成 部 分 ： 帧 定 界 开 始 、 帧 中 继 帧 头 、 数 据 区 域 、 帧 校 验 序 列 、 帧 定 界 结 束 。	帧 中 继 的 组 成 ： 帧 定 界 开 始 、 帧 中 继 帧 头 、 数 据 区 域 、 帧 校 验 序 列 、 帧 定 界 结 束 。	10.0
帧 中 继 有 哪 些 组 成 部 分 ？	帧 中 继 的 五 大 组 成 部 分 ： 帧 定 界 开 始 、 帧 中 继 帧 头 、 数 据 区 域 、 帧 校 验 序 列 、 帧 定 界 结 束 。	数 据 区 域 、 帧 校 验 序 列 、 帧 中 继 帧 头 、 帧 定 界 开 始 、 帧 定 界 结 束 。	10.0
传 统 的 P D H 的 弱 点 是 什 么 ？	传 统 的 P D H 的 弱 点 如 下 ： P D H 帧 结 构 的 标 准 复 杂 ； P D H 没 有 世 界 性 的 标 准 光 接 口 规 范 ； P D H 复 用 结 构 缺 乏 灵 活 性 ； P D H 的 网 络 管 理 维 护 主 要 靠 人 工 的 数 字 信 号 交 叉 连 接 和 停 业 测 试 ； 数 字 通 道 设 备 的 利 用 率 很 低 。	传 统 的 P D H 的 弱 点 ： P D H 帧 结 构 的 标 准 复 杂 ； P D H 没 有 世 界 性 的 标 准 光 接 口 规 范 ； P D H 复 用 结 构 缺 乏 灵 活 性 ； P D H 的 网 络 管 理 维 护 主 要 靠 人 工 的 数 字 信 号 交 叉 连 接 和 停 业 测 试 ； 数 字 通 道 设 备 的 利 用 率 很 低 。	10.0
传 统 的 P D H 的 弱 点 是 什 么 ？	传 统 的 P D H 的 弱 点 如 下 ： P D H 帧 结 构 的 标 准 复 杂 ； P D H 没 有 世 界 性 的 标 准 光 接 口 规 范 ； P D H 复 用 结 构 缺 乏 灵 活 性 ； P D H 的 网 络 管 理 维 护 主 要 靠 人 工 的 数 字 信 号 交 叉 连 接 和 停 业 测 试 ； 数 字 通 道 设 备 的 利 用 率 很 低 。	P D H 数 字 信 号 速 率 多 样 ； P D H 系 统 较 为 脆 弱 ； P D H 硬 件 数 量 很 大 ； P D H 采 用 建 立 在 点 对 点 传 输 基 础 上 的 复 用 结 构 缺 乏 灵 活 性 ； 数 字 通 道 设 备 的 利 用 率 很 低 。	2.0
S D H 的 特 点 是 什 么 ？	S D H 的 特 点 如 下 ： 具 有 全 世 界 统 一 的 网 络 节 点 接 口 ； 具 有 一 套 标 准 化 的 信 息 结 构 等 级 ； 具 有 强 大 的 网 络 管 理 功 能 ； 所 有 网 络 单 元 都 具 有 标 准 的 光 接 口 ； 具 有 一 套 特 殊 的 复 用 结 构 。	S D H 的 特 点 ： 具 有 全 世 界 统 一 的 网 络 节 点 接 口 ； 具 有 一 套 标 准 化 的 信 息 结 构 等 级 ； 具 有 强 大 的 网 络 管 理 功 能 ； 所 有 网 络 单 元 都 具 有 标 准 的 光 接 口 ； 具 有 一 套 特 殊 的 复 用 结 构 。	10.0
S D H 的 特 点 是 什 么 ？	S D H 的 特 点 如 下 ： 具 有 全 世 界 统 一 的 网 络 节 点 接 口 ； 具 有 一 套 标 准 化 的 信 息 结 构 等 级 ； 具 有 强 大 的 网 络 管 理 功 能 ； 所 有 网 络 单 元 都 具 有 标 准 的 光 接 口 ； 具 有 一 套 特 殊 的 复 用 结 构 。	简 化 了 信 息 互 通 ； 具 有 一 套 标 准 化 的 信 息 结 构 等 级 ； 在 帧 结 构 中 具 有 丰 富 的 用 于 维 护 管 理 的 比 特 ； 采 用 软 件 进 行 网 络 配 置 和 控 制 ； 允 许 宽 带 综 合 业 务 数 字 网 的 信 息 进 入 其 帧 结 构 。	2.0
S D H 组 网 的 网 络 单 元 是 什 么 ？	S D H 组 网 的 网 络 单 元 如 下 ： 终 端 复 用 器 、 分 插 复 用 器 、 数 字 交 叉 连 接 设 备 。	网 络 单 元 ： 终 端 复 用 器 、 分 插 复 用 器 、 数 字 交 叉 连 接 设 备 。	10.0
S D H 组 网 的 网 络 单 元 是 什 么 ？	S D H 组 网 的 网 络 单 元 如 下 ： 终 端 复 用 器 、 分 插 复 用 器 、 数 字 交 叉 连 接 设 备 。	光 电 发 射 端 机 、 光 电 接 收 端 机 、 数 字 交 叉 连 接 设 备 。	3.0
S D H 的 优 点 是 什 么 ？	S D H 的 优 点 如 下 ： 实 现 了 数 字 传 输 体 系 上 的 统 一 标 准 ； S D H 的 复 用 结 构 使 得 各 种 不 同 等 级 的 码 流 在 S T M 帧 结 构 内 的 排 列 具 有 一 定 规 律 ； 网 络 维 护 管 理 能 力 大 大 提 高 ； S D H 信 号 结 构 的 设 计 考 虑 了 网 络 传 输 和 交 换 应 用 的 最 佳 化 ； S D H 能 容 纳 各 种 新 的 业 务 信 号 。	S D H 的 优 点 ： 实 现 了 数 字 传 输 体 系 上 的 统 一 标 准 ； S D H 的 复 用 结 构 使 得 各 种 不 同 等 级 的 码 流 在 S T M 帧 结 构 内 的 排 列 具 有 一 定 规 律 ； 网 络 维 护 管 理 能 力 大 大 提 高 ； S D H 信 号 结 构 的 设 计 考 虑 了 网 络 传 输 和 交 换 应 用 的 最 佳 化 ； S D H 能 容 纳 各 种 新 的 业 务 信 号 。	10.0
S D H 的 优 点 是 什 么 ？	S D H 的 优 点 如 下 ： 实 现 了 数 字 传 输 体 系 上 的 统 一 标 准 ； S D H 的 复 用 结 构 使 得 各 种 不 同 等 级 的 码 流 在 S T M 帧 结 构 内 的 排 列 具 有 一 定 规 律 ； 网 络 维 护 管 理 能 力 大 大 提 高 ； S D H 信 号 结 构 的 设 计 考 虑 了 网 络 传 输 和 交 换 应 用 的 最 佳 化 ； S D H 能 容 纳 各 种 新 的 业 务 信 号 。	它 使 三 个 地 区 性 数 字 传 输 体 系 获 得 了 统 一 ； 避 免 了 对 全 部 高 速 信 号 进 行 解 复 用 ； 在 帧 结 构 中 安 排 了 丰 富 的 维 护 管 理 比 特 ； 减 少 了 传 输 和 复 用 分 开 的 需 要 ； S D H 能 容 纳 各 种 新 的 业 务 信 号 。	2.0
S D H 的 缺 点 是 什 么 ？	S D H 的 缺 点 如 下 ： 频 带 利 用 率 不 如 P D H 高 ； S D H 采 用 的 指 针 调 整 技 术 增 加 了 设 备 的 复 杂 性 ； 从 P D H 到 S D H 的 过 渡 时 期 会 形 成 多 个 S D H 同 步 岛 经 由 P D H 互 连 的 局 面 ； 由 于 大 规 模 的 采 用 软 件 控 制 和 将 业 务 量 集 中 在 少 数 几 个 高 速 链 路 和 交 叉 连 接 上 使 得 软 件 几 乎 可 以 控 制 网 络 中 所 有 的 设 备 。	S D H 的 缺 点 ： 频 带 利 用 率 不 如 P D H 高 ； S D H 采 用 的 指 针 调 整 技 术 增 加 了 设 备 的 复 杂 性 ； 从 P D H 到 S D H 的 过 渡 时 期 会 形 成 多 个 S D H 同 步 岛 经 由 P D H 互 连 的 局 面 ； 由 于 大 规 模 的 采 用 软 件 控 制 和 将 业 务 量 集 中 在 少 数 几 个 高 速 链 路 和 交 叉 连 接 上 使 得 软 件 几 乎 可 以 控 制 网 络 中 所 有 的 设 备 。	10.0
S D H 的 缺 点 是 什 么 ？	S D H 的 缺 点 如 下 ： 频 带 利 用 率 不 如 P D H 高 ； S D H 采 用 的 指 针 调 整 技 术 增 加 了 设 备 的 复 杂 性 ； 从 P D H 到 S D H 的 过 渡 时 期 会 形 成 多 个 S D H 同 步 岛 经 由 P D H 互 连 的 局 面 ； 由 于 大 规 模 的 采 用 软 件 控 制 和 将 业 务 量 集 中 在 少 数 几 个 高 速 链 路 和 交 叉 连 接 上 使 得 软 件 几 乎 可 以 控 制 网 络 中 所 有 的 设 备 。	带 宽 占 用 率 较 P D H 高 ； S D H 采 用 的 虚 拟 电 路 技 术 增 加 了 系 统 的 灵 活 性 ； 从 P D H 到 S D H 的 过 渡 时 期 会 形 成 多 个 S D H 同 步 岛 经 由 P D H 互 连 的 局 面 ； 由 于 大 规 模 的 采 用 多 路 复 用 技 术 和 将 业 务 量 集 中 在 中 间 节 点 使 得 系 统 可 以 支 持 完 全 的 业 务 综 合 。	2.5
简 述 信 元 头 的 内 容 。	信 元 头 包 括 以 下 几 部 分 内 容 ： 逻 辑 目 的 地 址 、 信 元 的 维 持 信 息 、 优 先 度 、 信 元 的 纠 错 码 。	信 元 头 的 内 容 ： 逻 辑 目 的 地 址 、 信 元 的 维 持 信 息 、 优 先 度 、 信 元 的 纠 错 码 。	10.0
简 述 信 元 头 的 内 容 。	信 元 头 包 括 以 下 几 部 分 内 容 ： 逻 辑 目 的 地 址 、 信 元 的 维 持 信 息 、 优 先 度 、 信 元 的 纠 错 码 。	物 理 源 地 址 、 信 元 的 有 效 数 据 载 荷 、 循 环 冗 余 校 验 位 、 信 元 的 纠 错 码 。	2.5
A T M 中 采 用 了 哪 些 技 术 ？	A T M 中 采 用 了 以 下 四 种 技 术 ： 同 步 信 元 发 送 技 术 、 异 步 时 分 多 路 复 用 技 术 、 虚 拟 电 路 技 术 、 A T M 协 议 栈 。	A T M 中 采 用 的 技 术 ： 同 步 信 元 发 送 技 术 、 异 步 时 分 多 路 复 用 技 术 、 虚 拟 电 路 技 术 、 A T M 协 议 栈 。	10.0
A T M 中 采 用 了 哪 些 技 术 ？	A T M 中 采 用 了 以 下 四 种 技 术 ： 同 步 信 元 发 送 技 术 、 异 步 时 分 多 路 复 用 技 术 、 虚 拟 电 路 技 术 、 A T M 协 议 栈 。	A T M 协 议 栈 、 虚 拟 电 路 技 术 、 同 步 信 元 发 送 技 术 、 异 步 时 分 多 路 复 用 技 术 。	10.0
A T M 的 特 点 是 什 么 ？	A T M 具 有 如 下 特 点 ： A T M 在 中 间 节 点 都 不 作 差 错 控 制 和 流 量 控 制 ； 采 用 虚 电 路 技 术 ； 对 资 源 的 使 用 具 有 极 大 的 灵 活 性 ； A T M 能 提 供 广 阔 的 带 宽 ； 可 以 支 持 完 全 的 业 务 综 合 。	A T M 的 特 点 ： A T M 在 中 间 节 点 都 不 作 差 错 控 制 和 流 量 控 制 ； 采 用 虚 电 路 技 术 ； 对 资 源 的 使 用 具 有 极 大 的 灵 活 性 ； A T M 能 提 供 广 阔 的 带 宽 ； 可 以 支 持 完 全 的 业 务 综 合 。	10.0
A T M 的 特 点 是 什 么 ？	A T M 具 有 如 下 特 点 ： A T M 在 中 间 节 点 都 不 作 差 错 控 制 和 流 量 控 制 ； 采 用 虚 电 路 技 术 ； 对 资 源 的 使 用 具 有 极 大 的 灵 活 性 ； A T M 能 提 供 广 阔 的 带 宽 ； 可 以 支 持 完 全 的 业 务 综 合 。	A T M 在 中 间 节 点 都 不 作 差 错 控 制 和 流 量 控 制 ； 采 用 同 步 信 元 发 送 技 术 ； 具 有 强 大 的 网 络 管 理 功 能 ； A T M 具 有 一 套 特 殊 的 复 用 结 构 ； 采 用 软 件 进 行 网 络 配 置 和 控 制 。	2.0
A T M 网 络 的 优 点 是 什 么 ？	A T M 网 络 的 优 点 如 下 ： 标 记 交 换 、 响 应 时 间 短 、 高 速 和 高 带 宽 、 综 合 网 络 、 从 用 户 端 综 合 接 入 。	A T M 网 络 的 优 点 ： 标 记 交 换 、 响 应 时 间 短 、 高 速 和 高 带 宽 、 综 合 网 络 、 从 用 户 端 综 合 接 入 。	10.0
A T M 网 络 的 优 点 是 什 么 ？	A T M 网 络 的 优 点 如 下 ： 标 记 交 换 、 响 应 时 间 短 、 高 速 和 高 带 宽 、 综 合 网 络 、 从 用 户 端 综 合 接 入 。	简 化 了 硬 件 、 系 统 灵 活 性 高 、 频 带 利 用 率 高 、 综 合 网 络 、 缓 解 了 布 线 的 拥 挤 。	2.0
接 入 网 的 主 要 功 能 是 什 么 ？	接 入 网 的 五 大 主 要 功 能 ： 用 户 口 功 能 、 业 务 功 能 、 核 心 功 能 、 传 送 功 能 、 A N 系 统 管 理 功 能 。	接 入 网 的 主 要 功 能 ： 用 户 口 功 能 、 业 务 功 能 、 核 心 功 能 、 传 送 功 能 、 A N 系 统 管 理 功 能 。	10.0
接 入 网 的 主 要 功 能 是 什 么 ？	接 入 网 的 五 大 主 要 功 能 ： 用 户 口 功 能 、 业 务 功 能 、 核 心 功 能 、 传 送 功 能 、 A N 系 统 管 理 功 能 。	核 心 功 能 、 业 务 功 能 、 传 送 功 能 、 用 户 口 功 能 、 A N 系 统 管 理 功 能 。	10.0
数 字 用 户 线 路 接 入 技 术 有 哪 些 类 型 ？	数 字 用 户 线 路 接 入 技 术 有 如 下 几 种 类 型 ： 非 对 称 数 字 用 户 线 、 高 比 特 速 率 数 字 用 户 线 、 高 速 数 字 用 户 线 、 单 线 路 数 字 用 户 线 、 速 率 自 适 应 数 字 用 户 线 。	数 字 用 户 线 路 接 入 技 术 的 种 类 ： 非 对 称 数 字 用 户 线 、 高 比 特 速 率 数 字 用 户 线 、 高 速 数 字 用 户 线 、 单 线 路 数 字 用 户 线 、 速 率 自 适 应 数 字 用 户 线 。	10.0
数 字 用 户 线 路 接 入 技 术 有 哪 些 类 型 ？	数 字 用 户 线 路 接 入 技 术 有 如 下 几 种 类 型 ： 非 对 称 数 字 用 户 线 、 高 比 特 速 率 数 字 用 户 线 、 高 速 数 字 用 户 线 、 单 线 路 数 字 用 户 线 、 速 率 自 适 应 数 字 用 户 线 。	对 称 数 字 用 户 线 、 低 比 特 速 率 数 字 用 户 线 、 低 速 数 字 用 户 线 、 多 线 路 数 字 用 户 线 、 速 率 自 适 应 数 字 用 户 线 。	2.0
简 述 A D S L 的 特 点 。	A D S L 的 特 点 如 下 ： 可 在 现 有 双 绞 线 上 传 输 ； 误 码 率 低 ； 下 行 数 字 信 道 的 传 输 速 率 可 达 6 M b i t / s ； 上 行 数 字 信 道 的 传 输 速 率 可 达 1 4 4 K b i t / s 。	A D S L 的 特 点 ： 可 在 现 有 双 绞 线 上 传 输 ； 误 码 率 低 ； 下 行 数 字 信 道 的 传 输 速 率 可 达 6 M b i t / s ； 上 行 数 字 信 道 的 传 输 速 率 可 达 1 4 4 K b i t / s 。	10.0
简 述 A D S L 的 特 点 。	A D S L 的 特 点 如 下 ： 可 在 现 有 双 绞 线 上 传 输 ； 误 码 率 低 ； 下 行 数 字 信 道 的 传 输 速 率 可 达 6 M b i t / s ； 上 行 数 字 信 道 的 传 输 速 率 可 达 1 4 4 K b i t / s 。	可 在 同 轴 电 缆 上 传 输 ； 传 输 质 量 高 ； 下 行 数 字 信 道 的 传 输 速 率 可 达 6 M b i t / s ； 上 行 数 字 信 道 的 传 输 速 率 可 达 3 8 4 K b i t / s 。	2.5
H F C 接 入 技 术 的 特 点 是 什 么 ？	H F C 接 入 技 术 的 特 点 如 下 ： H F C 网 络 的 传 输 结 构 是 光 纤 由 有 线 电 视 中 心 头 端 出 发 ， 连 接 到 用 户 区 域 的 光 纤 节 点 ， 再 由 节 点 以 7 5 0 M H z 同 轴 电 缆 线 连 出 ， 经 由 电 缆 线 连 到 用 户 家 中 。	H F C 接 入 技 术 的 特 点 ： H F C 网 络 的 传 输 结 构 是 光 纤 由 有 线 电 视 中 心 头 端 出 发 ， 连 接 到 用 户 区 域 的 光 纤 节 点 ， 再 由 节 点 以 7 5 0 M H z 同 轴 电 缆 线 连 出 ， 经 由 电 缆 线 连 到 用 户 家 中 。	10.0
H F C 接 入 技 术 的 特 点 是 什 么 ？	H F C 接 入 技 术 的 特 点 如 下 ： H F C 网 络 的 传 输 结 构 是 光 纤 由 有 线 电 视 中 心 头 端 出 发 ， 连 接 到 用 户 区 域 的 光 纤 节 点 ， 再 由 节 点 以 7 5 0 M H z 同 轴 电 缆 线 连 出 ， 经 由 电 缆 线 连 到 用 户 家 中 。	H F C 网 络 的 传 输 结 构 是 光 纤 由 无 线 微 波 中 心 头 端 出 发 ， 连 接 到 用 户 区 域 的 光 纤 节 点 ， 再 由 节 点 以 8 5 0 M H z 双 绞 线 连 出 ， 经 由 同 轴 电 缆 连 到 用 户 家 中 。	2.5
无 线 接 入 网 有 哪 些 特 点 ？	无 线 接 入 网 的 五 大 特 点 ： 建 设 周 期 短 、 维 护 费 用 少 、 抗 自 然 灾 害 能 力 强 、 能 同 时 向 用 户 提 供 固 定 接 入 和 移 动 接 入 、 支 持 个 人 通 信 。	无 线 接 入 网 的 特 点 ： 建 设 周 期 短 、 维 护 费 用 少 、 抗 自 然 灾 害 能 力 强 、 能 同 时 向 用 户 提 供 固 定 接 入 和 移 动 接 入 、 支 持 个 人 通 信 。	10.0
无 线 接 入 网 有 哪 些 特 点 ？	无 线 接 入 网 的 五 大 特 点 ： 建 设 周 期 短 、 维 护 费 用 少 、 抗 自 然 灾 害 能 力 强 、 能 同 时 向 用 户 提 供 固 定 接 入 和 移 动 接 入 、 支 持 个 人 通 信 。	建 设 周 期 短 、 维 护 费 用 少 、 支 持 个 人 通 信 、 抗 自 然 灾 害 能 力 强 、 能 同 时 向 用 户 提 供 固 定 接 入 和 移 动 接 入 。	10.0
全 球 多 媒 体 网 络 的 技 术 有 哪 几 种 ？	构 造 全 球 多 媒 体 网 络 的 技 术 有 以 下 三 种 ： 组 网 、 信 号 处 理 、 应 用 程 序 。	全 球 多 媒 体 网 络 的 技 术 有 ： 组 网 、 信 号 处 理 、 应 用 程 序 。	10.0
