问 句	标 准 答 案	学 生 答 案	得分
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 B a s e - T 制 定 的 传 输 介 质 类 型 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 1 0 0 B a s e - T 制 定 的 传 输 介 质 类 型 依 次 为 ： 1 0 0 B a s e - T X 、 1 0 0 B a s e - T 4 、 1 0 0 B a s e - F X 。	1 0 0 B a s e - T 制 定 的 传 输 介 质 类 型 依 次 为 ： 1 0 0 B a s e - T X 、 1 0 0 B a s e - T 4 、 1 0 0 B a s e - F X 。	10.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 B a s e - T 制 定 的 传 输 介 质 类 型 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 1 0 0 B a s e - T 制 定 的 传 输 介 质 类 型 依 次 为 ： 1 0 0 B a s e - T X 、 1 0 0 B a s e - T 4 、 1 0 0 B a s e - F X 。	分 别 是 ： 1 0 0 B a s e - T 4 、 1 0 0 B a s e - T X 、 1 0 0 B a s e - F X 。	3.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 B a s e - T X 的 硬 件 系 统 组 成 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 1 0 0 B a s e - T X 的 硬 件 系 统 组 成 依 次 为 ： 带 内 置 收 发 器 、 支 持 I E E E   8 0 2 . 3 u 标 准 的 网 卡 ， 5 类 无 屏 蔽 双 绞 线 或 1 5 0 Ω 屏 蔽 双 绞 线 ， 8 针 R J - 4 5 连 接 器 ， 1 0 0 B a s e - T X 集 线 器 。	1 0 0 B a s e - T X 的 硬 件 系 统 组 成 依 次 为 ： 带 内 置 收 发 器 、 支 持 I E E E   8 0 2 . 3 u 标 准 的 网 卡 ， 5 类 无 屏 蔽 双 绞 线 或 1 5 0 Ω 屏 蔽 双 绞 线 ， 8 针 R J - 4 5 连 接 器 ， 1 0 0 B a s e - T X 集 线 器 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 B a s e - T X 的 硬 件 系 统 组 成 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 1 0 0 B a s e - T X 的 硬 件 系 统 组 成 依 次 为 ： 带 内 置 收 发 器 、 支 持 I E E E   8 0 2 . 3 u 标 准 的 网 卡 ， 5 类 无 屏 蔽 双 绞 线 或 1 5 0 Ω 屏 蔽 双 绞 线 ， 8 针 R J - 4 5 连 接 器 ， 1 0 0 B a s e - T X 集 线 器 。	分 别 是 ： 单 模 或 多 模 光 纤 ， 介 质 连 接 部 件 ， 集 线 器 ， 网 卡 ， 1 0 0 B a s e - T X 集 线 器 。	2.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 B a s e - T X 的 组 网 规 则 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 1 0 0 B a s e - T X 的 组 网 规 则 依 次 为 ： 各 网 络 站 点 须 通 过 H U B 连 入 网 络 中 ； 传 输 介 质 用 5 类 无 屏 蔽 双 绞 线 或 1 5 0 Ω 屏 蔽 双 绞 线 ； 双 绞 线 与 H U B 之 间 的 连 接 使 用 8 针 R J - 4 5 标 准 连 接 器 ； 网 络 站 点 与 H U B 之 间 的 最 大 距 离 为 1 0 0 m ； 在 一 个 冲 突 域 中 只 能 连 接 一 个 I 类 H U B 。	1 0 0 B a s e - T X 的 组 网 规 则 依 次 为 ： 各 网 络 站 点 须 通 过 H U B 连 入 网 络 中 ； 传 输 介 质 用 5 类 无 屏 蔽 双 绞 线 或 1 5 0 Ω 屏 蔽 双 绞 线 ； 双 绞 线 与 H U B 之 间 的 连 接 使 用 8 针 R J - 4 5 标 准 连 接 器 ； 网 络 站 点 与 H U B 之 间 的 最 大 距 离 为 1 0 0 m ； 在 一 个 冲 突 域 中 只 能 连 接 一 个 I 类 H U B 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 B a s e - T X 的 组 网 规 则 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 1 0 0 B a s e - T X 的 组 网 规 则 依 次 为 ： 各 网 络 站 点 须 通 过 H U B 连 入 网 络 中 ； 传 输 介 质 用 5 类 无 屏 蔽 双 绞 线 或 1 5 0 Ω 屏 蔽 双 绞 线 ； 双 绞 线 与 H U B 之 间 的 连 接 使 用 8 针 R J - 4 5 标 准 连 接 器 ； 网 络 站 点 与 H U B 之 间 的 最 大 距 离 为 1 0 0 m ； 在 一 个 冲 突 域 中 只 能 连 接 一 个 I 类 H U B 。	分 别 是 ： 各 网 络 站 点 须 通 过 网 卡 连 入 网 络 中 ； 传 输 介 质 用 单 模 或 多 模 光 纤 ； 光 纤 与 网 卡 之 间 的 连 接 使 用 介 质 连 接 部 件 ； 网 络 站 点 与 网 卡 之 间 的 最 大 距 离 为 1 0 0 m ； 网 络 的 最 大 直 径 为 2 0 0 m 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 B a s e - F X 的 硬 件 系 统 组 成 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 1 0 0 B a s e - F X 的 硬 件 系 统 组 成 依 次 为 ： 单 模 或 多 模 光 纤 、 介 质 连 接 部 件 、 集 线 器 、 网 卡 。	1 0 0 B a s e - F X 的 硬 件 系 统 组 成 依 次 为 ： 单 模 或 多 模 光 纤 、 介 质 连 接 部 件 、 集 线 器 、 网 卡 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 B a s e - F X 的 硬 件 系 统 组 成 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 1 0 0 B a s e - F X 的 硬 件 系 统 组 成 依 次 为 ： 单 模 或 多 模 光 纤 、 介 质 连 接 部 件 、 集 线 器 、 网 卡 。	分 别 是 ： 带 内 置 收 发 器 、 支 持 I E E E   8 0 2 . 3 u 标 准 的 网 卡 ， 5 类 无 屏 蔽 双 绞 线 或 1 5 0 Ω 屏 蔽 双 绞 线 ， 8 针 R J - 4 5 连 接 器 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 快 速 以 太 网 的 优 点 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 快 速 以 太 网 的 优 点 依 次 为 ： 高 可 靠 性 、 易 扩 展 、 成 本 低 。	快 速 以 太 网 的 优 点 依 次 为 ： 高 可 靠 性 、 易 扩 展 、 成 本 低 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 快 速 以 太 网 的 优 点 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 快 速 以 太 网 的 优 点 依 次 为 ： 高 可 靠 性 、 易 扩 展 、 成 本 低 。	分 别 是 ： 高 安 全 性 、 易 实 现 、 成 本 低 。	3.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 千 兆 位 以 太 网 的 适 用 领 域 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 千 兆 位 以 太 网 的 适 用 领 域 依 次 为 ： 数 据 仓 库 、 桌 面 电 视 会 议 、 3 D 图 形 与 高 清 晰 图 像 。	千 兆 位 以 太 网 的 适 用 领 域 依 次 为 ： 数 据 仓 库 、 桌 面 电 视 会 议 、 3 D 图 形 与 高 清 晰 图 像 。	10.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 千 兆 位 以 太 网 的 适 用 领 域 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 千 兆 位 以 太 网 的 适 用 领 域 依 次 为 ： 数 据 仓 库 、 桌 面 电 视 会 议 、 3 D 图 形 与 高 清 晰 图 像 。	分 别 是 ： 3 D 图 形 与 高 清 晰 图 像 、 桌 面 电 视 会 议 、 数 据 仓 库 。	3.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 千 兆 位 以 太 网 同 传 统 以 太 网 的 相 同 之 处 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 千 兆 位 以 太 网 同 传 统 以 太 网 的 相 同 之 处 依 次 为 ： 相 同 的 数 据 帧 格 式 、 相 同 的 介 质 访 问 控 制 方 式 、 相 同 的 组 网 方 法 。	千 兆 位 以 太 网 同 传 统 以 太 网 的 相 同 之 处 依 次 为 ： 相 同 的 数 据 帧 格 式 、 相 同 的 介 质 访 问 控 制 方 式 、 相 同 的 组 网 方 法 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 千 兆 位 以 太 网 同 传 统 以 太 网 的 相 同 之 处 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 千 兆 位 以 太 网 同 传 统 以 太 网 的 相 同 之 处 依 次 为 ： 相 同 的 数 据 帧 格 式 、 相 同 的 介 质 访 问 控 制 方 式 、 相 同 的 组 网 方 法 。	分 别 是 ： 相 同 的 介 质 访 问 控 制 方 式 、 相 同 的 数 据 帧 格 式 、 相 同 的 组 网 方 法 。	3.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 I E E E   8 0 2 . 3 z 千 兆 位 以 太 网 标 准 定 义 的 介 质 系 统 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， I E E E   8 0 2 . 3 z 千 兆 位 以 太 网 标 准 定 义 的 介 质 系 统 依 次 为 ： 1 0 0 0 B a s e - S X 、 1 0 0 0 B a s e - L X 、 1 0 0 0 B a s e - C X 。	I E E E   8 0 2 . 3 z 千 兆 位 以 太 网 标 准 定 义 的 介 质 系 统 依 次 为 ： 1 0 0 0 B a s e - S X 、 1 0 0 0 B a s e - L X 、 1 0 0 0 B a s e - C X 。	10.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 I E E E   8 0 2 . 3 z 千 兆 位 以 太 网 标 准 定 义 的 介 质 系 统 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， I E E E   8 0 2 . 3 z 千 兆 位 以 太 网 标 准 定 义 的 介 质 系 统 依 次 为 ： 1 0 0 0 B a s e - S X 、 1 0 0 0 B a s e - L X 、 1 0 0 0 B a s e - C X 。	分 别 是 ： 1 0 0 0 B a s e - T X 、 1 0 0 0 B a s e - F X 、 1 0 0 0 B a s e - C X 。	3.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 0 B a s e - S X 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 1 0 0 0 B a s e - S X 的 特 性 依 次 为 ： 1 0 0 0 B a s e - S X 是 一 种 在 收 发 器 上 使 用 短 波 激 光 作 为 信 号 源 的 媒 体 技 术 。 这 种 收 发 器 上 配 置 了 激 光 波 长 为 7 7 0 n m - 8 6 0 n m 的 光 纤 激 光 传 输 器 ， 不 支 持 单 模 光 纤 ， 仅 支 持 6 2 . 5 μ m 和 5 0 μ m 两 种 多 模 光 纤 。	1 0 0 0 B a s e - S X 的 特 性 依 次 为 ： 1 0 0 0 B a s e - S X 是 一 种 在 收 发 器 上 使 用 短 波 激 光 作 为 信 号 源 的 媒 体 技 术 。 这 种 收 发 器 上 配 置 了 激 光 波 长 为 7 7 0 n m - 8 6 0 n m 的 光 纤 激 光 传 输 器 ， 不 支 持 单 模 光 纤 ， 仅 支 持 6 2 . 5 μ m 和 5 0 μ m 两 种 多 模 光 纤 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 0 B a s e - S X 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 1 0 0 0 B a s e - S X 的 特 性 依 次 为 ： 1 0 0 0 B a s e - S X 是 一 种 在 收 发 器 上 使 用 短 波 激 光 作 为 信 号 源 的 媒 体 技 术 。 这 种 收 发 器 上 配 置 了 激 光 波 长 为 7 7 0 n m - 8 6 0 n m 的 光 纤 激 光 传 输 器 ， 不 支 持 单 模 光 纤 ， 仅 支 持 6 2 . 5 μ m 和 5 0 μ m 两 种 多 模 光 纤 。	分 别 是 ： 1 0 0 0 B a s e - S X 是 一 种 在 收 发 器 上 使 用 长 波 激 光 作 为 信 号 源 的 媒 体 技 术 。 这 种 收 发 器 上 配 置 了 激 光 波 长 为 1 2 7 0 n m - 1 3 5 5 n m 的 光 纤 激 光 传 输 器 ， 不 支 持 多 模 光 纤 ， 仅 支 持 6 2 . 5 μ m 和 5 0 μ m 两 种 单 模 光 纤 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 0 B a s e - S X 支 持 的 两 种 多 模 光 纤 的 主 要 区 别 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 1 0 0 0 B a s e - S X 支 持 的 两 种 多 模 光 纤 的 主 要 区 别 依 次 为 ： 对 于 6 2 . 5 μ m 多 模 光 纤 ， 全 双 工 模 式 下 最 大 传 输 距 离 为 2 7 5 m ； 对 于 5 0 μ m 多 模 光 纤 ， 全 双 工 模 式 下 最 大 传 输 距 离 为 5 5 0 m 。	1 0 0 0 B a s e - S X 支 持 的 两 种 多 模 光 纤 的 主 要 区 别 依 次 为 ： 对 于 6 2 . 5 μ m 多 模 光 纤 ， 全 双 工 模 式 下 最 大 传 输 距 离 为 2 7 5 m ； 对 于 5 0 μ m 多 模 光 纤 ， 全 双 工 模 式 下 最 大 传 输 距 离 为 5 5 0 m 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 0 B a s e - S X 支 持 的 两 种 多 模 光 纤 的 主 要 区 别 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 1 0 0 0 B a s e - S X 支 持 的 两 种 多 模 光 纤 的 主 要 区 别 依 次 为 ： 对 于 6 2 . 5 μ m 多 模 光 纤 ， 全 双 工 模 式 下 最 大 传 输 距 离 为 2 7 5 m ； 对 于 5 0 μ m 多 模 光 纤 ， 全 双 工 模 式 下 最 大 传 输 距 离 为 5 5 0 m 。	分 别 是 ： 对 于 6 2 . 5 μ m 多 模 光 纤 ， 全 双 工 模 式 下 最 大 传 输 距 离 为 5 5 0 m ； 对 于 5 0 μ m 多 模 光 纤 ， 全 双 工 模 式 下 最 大 传 输 距 离 为 2 7 5 m 。	5.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 0 B a s e - L X 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 1 0 0 0 B a s e - L X 的 特 性 依 次 为 ： 1 0 0 0 B a s e - L X 是 一 种 在 收 发 器 上 使 用 长 波 激 光 作 为 信 号 源 的 媒 体 技 术 。 这 种 收 发 器 上 配 置 了 激 光 波 长 为 1 2 7 0 n m - 1 3 5 5 n m 的 光 纤 激 光 传 输 器 ， 它 可 以 驱 动 多 模 光 纤 和 单 模 光 纤 。	1 0 0 0 B a s e - L X 的 特 性 依 次 为 ： 1 0 0 0 B a s e - L X 是 一 种 在 收 发 器 上 使 用 长 波 激 光 作 为 信 号 源 的 媒 体 技 术 。 这 种 收 发 器 上 配 置 了 激 光 波 长 为 1 2 7 0 n m - 1 3 5 5 n m 的 光 纤 激 光 传 输 器 ， 它 可 以 驱 动 多 模 光 纤 和 单 模 光 纤 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 0 B a s e - L X 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 1 0 0 0 B a s e - L X 的 特 性 依 次 为 ： 1 0 0 0 B a s e - L X 是 一 种 在 收 发 器 上 使 用 长 波 激 光 作 为 信 号 源 的 媒 体 技 术 。 这 种 收 发 器 上 配 置 了 激 光 波 长 为 1 2 7 0 n m - 1 3 5 5 n m 的 光 纤 激 光 传 输 器 ， 它 可 以 驱 动 多 模 光 纤 和 单 模 光 纤 。	分 别 是 ： 1 0 0 0 B a s e - L X 是 一 种 在 收 发 器 上 使 用 短 波 激 光 作 为 信 号 源 的 媒 体 技 术 。 这 种 收 发 器 上 配 置 了 激 光 波 长 为 7 7 0 n m - 8 6 0 n m 的 光 纤 激 光 传 输 器 ， 仅 支 持 6 2 . 5 μ m 和 5 0 μ m 两 种 多 模 光 纤 。	0.0
请 按 由 大 至 小 的 顺 序 依 次 写 出 1 0 0 0 B a s e - L X 使 用 的 光 纤 规 格 。	按 由 大 至 小 的 顺 序 ， 1 0 0 0 B a s e - L X 使 用 的 光 纤 规 格 依 次 为 ： 6 2 . 5 μ m 的 多 模 光 纤 、 5 0 μ m 的 多 模 光 纤 、 9 μ m 的 单 模 光 纤 。	1 0 0 0 B a s e - L X 使 用 的 光 纤 规 格 依 次 为 ： 6 2 . 5 μ m 的 多 模 光 纤 、 5 0 μ m 的 多 模 光 纤 、 9 μ m 的 单 模 光 纤 。	10.0
请 按 由 大 至 小 的 顺 序 依 次 写 出 1 0 0 0 B a s e - L X 使 用 的 光 纤 规 格 。	按 由 大 至 小 的 顺 序 ， 1 0 0 0 B a s e - L X 使 用 的 光 纤 规 格 依 次 为 ： 6 2 . 5 μ m 的 多 模 光 纤 、 5 0 μ m 的 多 模 光 纤 、 9 μ m 的 单 模 光 纤 。	分 别 是 ： 9 μ m 的 多 模 光 纤 、 5 0 μ m 的 多 模 光 纤 、 6 2 . 5 μ m 的 单 模 光 纤 。	3.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 0 B a s e - C X 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 1 0 0 0 B a s e - C X 的 特 性 依 次 为 ： 1 0 0 0 B a s e - C X 的 媒 体 是 一 种 短 距 离 屏 蔽 铜 缆 ， 最 长 距 离 达 2 5 m ， 这 种 屏 蔽 电 缆 是 一 种 特 殊 规 格 高 质 量 的 T W 型 带 屏 蔽 的 铜 缆 。 连 接 这 种 电 缆 的 端 口 上 配 置 9 针 的 D 型 连 接 器 。	1 0 0 0 B a s e - C X 的 特 性 依 次 为 ： 1 0 0 0 B a s e - C X 的 媒 体 是 一 种 短 距 离 屏 蔽 铜 缆 ， 最 长 距 离 达 2 5 m ， 这 种 屏 蔽 电 缆 是 一 种 特 殊 规 格 高 质 量 的 T W 型 带 屏 蔽 的 铜 缆 。 连 接 这 种 电 缆 的 端 口 上 配 置 9 针 的 D 型 连 接 器 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 0 B a s e - C X 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 1 0 0 0 B a s e - C X 的 特 性 依 次 为 ： 1 0 0 0 B a s e - C X 的 媒 体 是 一 种 短 距 离 屏 蔽 铜 缆 ， 最 长 距 离 达 2 5 m ， 这 种 屏 蔽 电 缆 是 一 种 特 殊 规 格 高 质 量 的 T W 型 带 屏 蔽 的 铜 缆 。 连 接 这 种 电 缆 的 端 口 上 配 置 9 针 的 D 型 连 接 器 。	分 别 是 ： 1 0 0 0 B a s e - C X 的 媒 体 是 一 种 短 距 离 激 光 ， 最 长 距 离 达 8 6 0 m ， 这 种 激 光 是 一 种 特 殊 规 格 高 质 量 的 光 纤 激 光 传 输 器 。 连 接 这 种 激 光 的 端 口 上 配 置 8 针 R J - 4 5 连 接 器 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 0 B a s e - T 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 1 0 0 0 B a s e - T 的 特 性 依 次 为 ： 1 0 0 0 B a s e - T 是 使 用 5 类 无 屏 蔽 双 绞 线 的 千 兆 位 以 太 网 标 准 。 1 0 0 0 B a s e - T 标 准 使 用 4 对 5 类 无 屏 蔽 双 绞 线 ， 其 最 长 传 输 距 离 为 1 0 0 m ， 网 络 直 径 可 达 2 0 0 m 。	1 0 0 0 B a s e - T 的 特 性 依 次 为 ： 1 0 0 0 B a s e - T 是 使 用 5 类 无 屏 蔽 双 绞 线 的 千 兆 位 以 太 网 标 准 。 1 0 0 0 B a s e - T 标 准 使 用 4 对 5 类 无 屏 蔽 双 绞 线 ， 其 最 长 传 输 距 离 为 1 0 0 m ， 网 络 直 径 可 达 2 0 0 m 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 1 0 0 0 B a s e - T 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 1 0 0 0 B a s e - T 的 特 性 依 次 为 ： 1 0 0 0 B a s e - T 是 使 用 5 类 无 屏 蔽 双 绞 线 的 千 兆 位 以 太 网 标 准 。 1 0 0 0 B a s e - T 标 准 使 用 4 对 5 类 无 屏 蔽 双 绞 线 ， 其 最 长 传 输 距 离 为 1 0 0 m ， 网 络 直 径 可 达 2 0 0 m 。	分 别 是 ： 1 0 0 0 B a s e - T 是 使 用 短 距 离 屏 蔽 铜 缆 的 千 兆 位 以 太 网 标 准 。 1 0 0 0 B a s e - T 标 准 使 用 4 对 短 距 离 屏 蔽 铜 缆 ， 其 最 长 传 输 距 离 为 2 5 m ， 网 络 直 径 可 达 5 0 m 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 万 兆 位 以 太 网 的 主 要 特 点 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 万 兆 位 以 太 网 的 主 要 特 点 依 次 为 ： 万 兆 位 以 太 网 同 传 统 以 太 网 的 帧 格 式 完 全 相 同 ； 万 兆 位 以 太 网 仍 保 留 8 0 2 . 3 对 以 太 网 帧 长 度 的 规 定 ； 万 兆 位 以 太 网 只 支 持 多 模 和 单 模 光 纤 ； 只 可 能 实 现 全 双 工 交 换 型 1 0 G b p s 以 太 网 。	万 兆 位 以 太 网 的 主 要 特 点 依 次 为 ： 万 兆 位 以 太 网 同 传 统 以 太 网 的 帧 格 式 完 全 相 同 ； 万 兆 位 以 太 网 仍 保 留 8 0 2 . 3 对 以 太 网 帧 长 度 的 规 定 ； 万 兆 位 以 太 网 只 支 持 多 模 和 单 模 光 纤 ； 只 可 能 实 现 全 双 工 交 换 型 1 0 G b p s 以 太 网 。	10.0
